,positive_prob,neutral_prob,negative_prob,topic_business,topic_cybersecurity,topic_ecommerce,topic_economics,topic_education,topic_engineering,topic_health,topic_investment,topic_literature,topic_other,topic_productivity,topic_realestate,topic_renewableenergy,topic_safety,topic_technology,topic_tennis,topic_weatherupdate,topic_environment,user_verified,followersCount,friendsCount,retweetCount,likeCount,survived,power_value
336,0.0012297257,0.015016556,0.98375374,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,2576.0,748.0,0.0,1.0,1,15.0
337,0.0019049061,0.06890305,0.929192,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,343048.0,310706.0,0.0,6.0,1,90.0
338,0.038466867,0.8482417,0.11329139,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,2606.0,2396.0,1.0,2.0,1,40.0
339,0.0008118464,0.028755264,0.9704329,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,3546.0,2448.0,0.0,3.0,1,45.0
340,0.250437,0.7100525,0.039510533,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,126.0,581.0,0.0,1.0,1,15.0
341,0.7185641,0.243261,0.03817488,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,99.0,152.0,1.0,1.0,1,25.0
342,0.02831569,0.88074386,0.09094039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,91.0,558.0,0.0,0.0,1,0.0
343,0.000816589,0.027977671,0.9712058,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,2753.0,1349.0,0.0,0.0,1,0.0
344,0.014818116,0.66885895,0.3163229,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,1079.0,3960.0,0.0,0.0,1,0.0
345,0.006003895,0.0428186,0.95117754,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,540.0,1054.0,0.0,3.0,1,45.0
346,0.007162406,0.0511172,0.9417204,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,1079.0,3960.0,0.0,0.0,1,0.0
347,0.5518331,0.40443,0.043736935,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,579.0,239.0,0.0,3.0,1,45.0
348,0.005084373,0.5258235,0.46909216,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,343048.0,310706.0,10.0,20.0,1,400.0
349,0.08965889,0.40948278,0.5008583,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,672.0,4975.0,2.0,2.0,1,50.0
350,0.040429976,0.47741953,0.48215052,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,377.0,631.0,0.0,4.0,1,60.0
351,0.09209156,0.4265431,0.48136538,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,23553.0,2129.0,1.0,3.0,1,55.0
352,0.011784286,0.88950354,0.09871211,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,3546.0,2448.0,0.0,4.0,1,60.0
353,0.014699598,0.86221564,0.12308478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,91.0,558.0,0.0,1.0,1,15.0
354,0.40245628,0.5602966,0.037247054,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,3083.0,4995.0,1.0,4.0,1,70.0
355,0.017008435,0.71139324,0.27159834,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,3.0,37.0,1.0,0.0,1,10.0
356,0.0059865876,0.02793763,0.9660758,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,13.0,74.0,0.0,3.0,1,45.0
357,0.089575045,0.6549927,0.25543222,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,1083.0,1733.0,2.0,11.0,1,185.0
358,0.038761817,0.8841686,0.07706959,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,1650.0,1081.0,0.0,0.0,1,0.0
359,0.022697074,0.87880486,0.098498076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,91.0,558.0,0.0,0.0,1,0.0
360,0.0059653493,0.50279295,0.49124166,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,1034.0,742.0,1.0,5.0,1,85.0
361,0.0035480876,0.12229916,0.8741528,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,11.0,33.0,1.0,0.0,1,10.0
362,0.003751212,0.122845255,0.87340355,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,11.0,150.0,0.0,0.0,1,0.0
363,0.09193442,0.49270216,0.41536337,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,1769.0,2967.0,1.0,19.0,1,295.0
364,0.0044443565,0.28397322,0.7115825,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,275.0,1009.0,1.0,0.0,1,10.0
365,0.0010841592,0.010442593,0.98847324,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,19224.0,664.0,0.0,8.0,1,170.0
366,0.4861432,0.45870075,0.055156037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,881.0,1984.0,0.0,0.0,1,0.0
367,0.19476575,0.60505825,0.20017605,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,192658.0,7214.0,5.0,24.0,1,410.0
368,0.013017962,0.7945936,0.19238842,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,192658.0,7214.0,1.0,7.0,1,115.0
369,0.016137863,0.86528766,0.11857454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,91.0,558.0,0.0,0.0,1,0.0
370,0.7428311,0.2352269,0.02194203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,69.0,96.0,0.0,0.0,1,0.0
371,0.014679504,0.33288306,0.6524374,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,4047.0,313.0,1.0,3.0,1,55.0
372,0.29988363,0.6309528,0.069163635,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,1035.0,4974.0,0.0,1.0,1,15.0
373,0.76319915,0.21402147,0.02277942,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,4047.0,313.0,0.0,0.0,1,0.0
374,0.26962686,0.64053905,0.089834124,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,4047.0,313.0,0.0,0.0,1,0.0
375,0.3723738,0.5795585,0.048067752,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,4047.0,313.0,0.0,0.0,1,0.0
376,0.023932671,0.58876604,0.38730133,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,4047.0,313.0,0.0,0.0,1,0.0
377,0.01607704,0.8587766,0.12514636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,91.0,558.0,0.0,0.0,1,0.0
378,0.004464018,0.22255334,0.7729826,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,66.0,30.0,0.0,0.0,1,0.0
379,0.015254228,0.5256826,0.45906317,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,1205.0,2958.0,0.0,1.0,1,15.0
380,0.0010524988,0.028194973,0.9707525,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,96.0,33.0,0.0,0.0,1,0.0
381,0.14970513,0.7422703,0.10802462,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,2721.0,2377.0,0.0,1.0,1,15.0
382,0.1952761,0.7188871,0.08583675,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,11.0,23.0,0.0,0.0,1,0.0
383,0.6955351,0.27810708,0.026357807,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,164.0,154.0,0.0,0.0,1,0.0
384,0.061712313,0.41597262,0.522315,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,3055.0,5001.0,0.0,1.0,1,15.0
385,0.0068223453,0.38107654,0.6121011,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,799.0,1083.0,0.0,0.0,1,0.0
386,0.073606655,0.8092113,0.11718208,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,6260.0,3662.0,1.0,15.0,1,235.0
387,0.0034586452,0.055432733,0.9411086,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,1184.0,556.0,0.0,0.0,1,0.0
388,0.017068403,0.8658623,0.11706933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,91.0,558.0,0.0,1.0,1,15.0
389,0.0039063427,0.0381825,0.95791113,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,293.0,435.0,0.0,0.0,1,0.0
390,0.055836476,0.72649294,0.21767057,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,11.0,21.0,0.0,1.0,1,15.0
391,0.7051966,0.27272737,0.022075983,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,985.0,4799.0,0.0,0.0,1,0.0
392,0.051016487,0.78750515,0.16147842,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,8.0,116.0,0.0,0.0,1,0.0
393,0.25366592,0.6463475,0.09998652,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,3.0,4.0,0.0,0.0,1,0.0
394,0.71229327,0.26006517,0.027641531,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,24.0,22.0,0.0,2.0,1,30.0
395,0.04075541,0.5232676,0.43597698,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,671.0,553.0,1.0,7.0,1,115.0
396,0.5586477,0.3678549,0.07349738,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3346.0,4074.0,0.0,3.0,1,45.0
397,0.030145012,0.8891667,0.08068827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,91.0,558.0,0.0,1.0,1,15.0
398,0.0029680324,0.1036038,0.8934282,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,319.0,2338.0,0.0,2.0,1,30.0
399,0.82635146,0.15999585,0.013652586,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,67.0,592.0,0.0,0.0,1,0.0
400,0.045148674,0.9136486,0.041202657,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,10.0,98.0,0.0,0.0,1,0.0
401,0.40274632,0.52915984,0.06809381,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,286.0,2169.0,0.0,1.0,1,15.0
402,0.039523926,0.83997315,0.120502844,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,34804.0,29453.0,2.0,7.0,1,125.0
403,0.070590205,0.7504232,0.17898661,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,34804.0,29453.0,1.0,4.0,1,70.0
404,0.08166023,0.7004813,0.21785848,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,5934.0,1982.0,0.0,6.0,1,140.0
405,0.06756884,0.81862164,0.11380954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,59.0,103.0,0.0,0.0,1,0.0
406,0.009406647,0.19363916,0.79695415,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,599.0,1321.0,0.0,1.0,1,15.0
407,0.0134929,0.10476188,0.88174516,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,4339.0,751.0,0.0,5.0,1,75.0
408,0.0010747674,0.06500722,0.93391794,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,137.0,837.0,0.0,0.0,1,0.0
409,0.030482197,0.89005864,0.07945916,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,91.0,558.0,0.0,0.0,1,0.0
410,0.041918345,0.8141031,0.14397858,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,369.0,884.0,0.0,3.0,1,45.0
411,0.044598237,0.3469081,0.6084937,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,50.0,463.0,0.0,0.0,1,0.0
412,0.020586884,0.5389069,0.44050625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,27.0,17.0,0.0,0.0,1,0.0
413,0.0043663266,0.17758816,0.81804556,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,343047.0,310706.0,20.0,22.0,1,530.0
414,0.0086326115,0.76527655,0.22609085,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,5970.0,491.0,0.0,2.0,1,30.0
415,0.5205515,0.43527326,0.04417527,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,25296.0,4480.0,0.0,0.0,1,50.0
416,0.002437475,0.1722507,0.82531184,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,5970.0,491.0,0.0,2.0,1,30.0
417,0.2649228,0.5998382,0.13523898,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,1988.0,786.0,0.0,2.0,1,30.0
418,0.30995092,0.44745284,0.24259628,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,75.0,320.0,0.0,1.0,1,15.0
419,0.0238298,0.7463339,0.22983627,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,582.0,4047.0,0.0,1.0,1,15.0
420,0.030468939,0.88866496,0.0808662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,91.0,558.0,0.0,0.0,1,0.0
421,0.071241096,0.34230712,0.5864517,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,3138.0,4148.0,0.0,0.0,1,0.0
422,0.46293646,0.47977453,0.057288956,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,286.0,2169.0,2.0,1.0,1,35.0
423,0.3467431,0.56177884,0.091478035,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,486.0,625.0,0.0,0.0,1,0.0
424,0.1194639,0.42216653,0.45836964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,548.0,1262.0,0.0,0.0,1,0.0
425,0.0031931289,0.0552792,0.9415277,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,511.0,910.0,0.0,1.0,1,15.0
426,0.40211472,0.5175805,0.08030481,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,556.0,564.0,0.0,1.0,1,15.0
427,0.6548007,0.3132087,0.031990536,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,556.0,564.0,0.0,2.0,1,30.0
428,0.00633156,0.554908,0.43876043,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,1964.0,2901.0,0.0,0.0,1,0.0
429,0.0013284346,0.02279835,0.97587323,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,869.0,1400.0,1.0,4.0,1,70.0
430,0.058684792,0.7145635,0.22675173,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,34804.0,29453.0,4.0,7.0,1,145.0
431,0.0062496266,0.56124425,0.4325061,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2165.0,5019.0,0.0,0.0,1,0.0
432,0.037393246,0.89151824,0.07108851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,91.0,558.0,0.0,0.0,1,0.0
433,0.14791006,0.63938546,0.21270448,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,10.0,1.0,0.0,0.0,1,0.0
434,0.0041254093,0.05211575,0.94375885,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,252.0,556.0,0.0,2.0,1,30.0
435,0.62903464,0.33414653,0.036818817,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,965.0,707.0,0.0,1.0,1,15.0
436,0.39056745,0.3498777,0.25955486,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,29501.0,19985.0,0.0,1.0,1,15.0
437,0.005450338,0.8103163,0.18423338,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,207.0,730.0,0.0,0.0,1,0.0
438,0.03035682,0.6137546,0.35588858,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,102.0,290.0,0.0,0.0,1,0.0
439,0.0009469562,0.07035011,0.92870295,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,29818.0,8266.0,2.0,33.0,1,565.0
440,0.0015523612,0.0415715,0.95687616,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,286.0,2169.0,1.0,1.0,1,25.0
441,0.055175003,0.39088455,0.5539404,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,8338.0,7688.0,1.0,1.0,1,25.0
442,0.055469934,0.6555246,0.28900543,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,5245.0,5772.0,0.0,1.0,1,15.0
443,0.0018862623,0.2701154,0.7279983,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,1132.0,722.0,1.0,3.0,1,55.0
444,0.0018574533,0.090800904,0.90734166,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,29501.0,19985.0,0.0,0.0,1,0.0
445,0.021064853,0.8783734,0.100561775,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,91.0,558.0,0.0,0.0,1,0.0
446,0.0026936212,0.057004742,0.94030166,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,744.0,901.0,0.0,3.0,1,45.0
447,0.016105177,0.86592335,0.1179715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,91.0,558.0,0.0,1.0,1,15.0
448,0.1504156,0.6030471,0.2465373,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,29501.0,19985.0,0.0,1.0,1,15.0
449,0.38722393,0.5240181,0.08875791,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,1853.0,248.0,0.0,0.0,1,0.0
450,0.0011736444,0.026734445,0.9720919,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,4088.0,2441.0,0.0,1.0,1,15.0
451,0.4472442,0.5170627,0.03569311,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,232.0,328.0,0.0,2.0,1,30.0
452,0.16424978,0.7201533,0.11559701,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,8313.0,2160.0,0.0,3.0,1,45.0
453,0.06393605,0.6009254,0.33513865,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,34102.0,85.0,0.0,2.0,1,30.0
454,0.3524878,0.558175,0.08933716,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,3186.0,3310.0,0.0,0.0,1,0.0
455,0.043651145,0.5044191,0.45192975,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,12769.0,14030.0,0.0,0.0,1,0.0
456,0.016222226,0.86395186,0.119825944,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,91.0,558.0,0.0,0.0,1,0.0
457,0.01290686,0.61981887,0.36727428,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,129.0,264.0,1.0,10.0,1,160.0
458,0.0008489928,0.025482016,0.973669,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1373.0,4938.0,2.0,2.0,1,50.0
459,0.69352496,0.2819525,0.024522493,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,25.0,37.0,0.0,1.0,1,15.0
460,0.0018343604,0.13058144,0.86758417,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,75.0,167.0,0.0,1.0,1,15.0
461,0.003878299,0.13984926,0.8562724,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2061.0,2242.0,0.0,1.0,1,15.0
462,0.008319666,0.6127743,0.37890595,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,6706.0,5369.0,6.0,15.0,1,285.0
463,0.34063062,0.5912129,0.06815649,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,1964.0,2901.0,0.0,1.0,1,15.0
464,0.038052384,0.6738221,0.28812554,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,15523.0,1190.0,0.0,2.0,1,80.0
465,0.016306506,0.8657621,0.11793139,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,91.0,558.0,0.0,0.0,1,0.0
466,0.030775746,0.8842502,0.08497404,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,250.0,225.0,3.0,5.0,1,105.0
467,0.0014440317,0.019520445,0.9790355,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,207.0,730.0,0.0,0.0,1,0.0
468,0.07746858,0.44274595,0.4797855,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,581.0,1698.0,0.0,0.0,1,0.0
469,0.0015846399,0.11497768,0.88343763,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,192657.0,7214.0,0.0,5.0,1,75.0
470,0.6171512,0.35864317,0.024205608,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,2200.0,512.0,0.0,2.0,1,30.0
471,0.0066111605,0.13284291,0.86054593,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,1571.0,474.0,0.0,1.0,1,15.0
472,0.010449088,0.8565278,0.13302311,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,232.0,186.0,3.0,13.0,1,225.0
473,0.03359743,0.7739707,0.1924318,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,464.0,1275.0,0.0,0.0,1,0.0
474,0.7269037,0.2559454,0.017150935,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,1096.0,933.0,0.0,6.0,1,140.0
475,0.46770704,0.40190613,0.13038678,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,742.0,1363.0,0.0,4.0,1,60.0
476,0.016319929,0.8681154,0.11556465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,91.0,558.0,0.0,0.0,1,0.0
477,0.015797481,0.32982087,0.65438163,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,430.0,861.0,0.0,0.0,1,0.0
478,0.96347934,0.03335146,0.0031691876,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,464.0,1275.0,0.0,0.0,1,0.0
479,0.06281584,0.82053703,0.11664715,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,1805.0,1097.0,5.0,18.0,1,320.0
480,0.6482363,0.32123142,0.030532315,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,15.0,42.0,0.0,1.0,1,15.0
481,0.75765884,0.22751205,0.014829053,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,464.0,1275.0,0.0,0.0,1,0.0
482,0.0033212458,0.07565973,0.921019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,4321.0,3045.0,2.0,17.0,1,275.0
483,0.78011304,0.19716252,0.022724427,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,5553.0,6059.0,0.0,0.0,1,0.0
484,0.1251839,0.7584747,0.11634141,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,582.0,4047.0,0.0,0.0,1,0.0
485,0.14195155,0.7755097,0.08253876,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,395.0,335.0,0.0,1.0,1,15.0
486,0.0102619175,0.268039,0.72169906,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,37.0,374.0,0.0,0.0,1,0.0
487,0.0019768158,0.046714205,0.95130897,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,73.0,109.0,3.0,4.0,1,90.0
488,0.095599174,0.547365,0.35703582,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,8338.0,7688.0,1.0,0.0,1,10.0
489,0.90835464,0.08466833,0.0069769314,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,1362.0,332.0,1.0,1.0,1,25.0
490,0.5478375,0.426123,0.026039554,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,478.0,129.0,0.0,0.0,1,0.0
491,0.07226514,0.86423445,0.063500375,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,183.0,633.0,0.0,0.0,1,0.0
492,0.0029852618,0.34938052,0.6476342,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,83.0,191.0,1.0,1.0,1,25.0
493,0.13253362,0.71972835,0.14773802,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,3138.0,4148.0,0.0,1.0,1,15.0
494,0.12907118,0.7960777,0.074851066,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,7.0,459.0,0.0,1.0,1,15.0
495,0.0027768218,0.0933161,0.90390706,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,10759.0,818.0,1.0,1.0,1,25.0
496,0.032039743,0.8927373,0.07522289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,91.0,558.0,0.0,0.0,1,0.0
497,0.0036586993,0.32511932,0.67122203,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,146.0,406.0,0.0,0.0,1,0.0
498,0.022327892,0.35339624,0.62427586,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,4787.0,73.0,0.0,0.0,1,0.0
499,0.03263864,0.816021,0.15134032,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,286.0,2169.0,1.0,1.0,1,25.0
500,0.22683766,0.45463225,0.31853008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,1.0,0.0,0.0,0.0,0,0.0
501,0.0043811486,0.15454143,0.8410774,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,311.0,167.0,0.0,0.0,0,0.0
502,0.04684906,0.7438024,0.20934857,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,62409.0,816.0,0.0,0.0,0,50.0
503,0.024142398,0.43543866,0.5404189,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,3798.0,4928.0,0.0,0.0,0,0.0
504,0.015690977,0.18422516,0.8000839,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True,3792.0,946.0,0.0,0.0,0,50.0
505,0.07884206,0.886159,0.03499899,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,519.0,642.0,0.0,0.0,0,0.0
